timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058187443,143,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-13,text,false,,2531,0,26,98,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,143
1538058187437,149,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-25,text,false,,2531,0,25,97,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,149
1538058187441,145,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-24,text,false,,2531,0,24,96,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,145
1538058187428,158,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-29,text,false,,2531,0,23,95,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,158
1538058187435,152,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-26,text,false,,2531,0,22,94,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,152
1538058187432,155,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-27,text,false,,2531,0,21,93,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,155
1538058187426,161,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-28,text,false,,2531,0,20,92,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,161
1538058187424,170,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-32,text,false,,2531,0,19,91,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,170
1538058187422,172,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-30,text,false,,2531,0,18,90,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,172
1538058187466,130,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-16,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,130
1538058187466,133,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-10,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,133
1538058187466,135,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-11,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,135
1538058187466,139,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-9,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,139
1538058187492,134,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-5,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,134
1538058187492,139,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-7,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,139
1538058187492,141,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-8,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,141
